client,age,education,emploi,categorie,adresse,revenus,debcred,debcarte,autres,defaut
2568,999,Bac+4,5,12,4,73.0,25.1,2.180437,16.142563,Oui
2569,26,Bac+4,1,12,0,59.2,20.26,0.5397264,11.4541936,Oui
2570,45,Bac+3,10,12,999,69.6,7.46,1.1422752,4.0498848,Non
2571,30,Niveau bac,0,12,11,19.1,9.73,0.41814675,1.44028325,Oui
2572,33,Bac+2,3,12,1,40.1,8.84,1.33285984,2.21198016,Oui
2573,999,Niveau bac,15,12,999,76.8,24.71,8.61568512,10.36159488,Oui
2574,24,Niveau bac,5,12,0,26.9,12.45,0.8573568,2.4916932,Non
2575,39,Niveau bac,13,12,12,51.8,22.16,2.11211392,9.36676608,Oui
2576,32,Bac+2,5,12,10,34.5,3.56,0.3168756,0.9113244,Non
2577,40,Bac+2,8,12,20,56.1,7.47,0.27658422,3.91408578,Non
2578,29,Niveau bac,9,12,1,23.9,10.84,0.3497526,2.2410074,Non
2579,22,Bac+4,0,12,0,19.7,10.79,0.86300578,1.26262422,Oui
2580,29,Bac+2,3,12,5,45.0,14.1,1.681425,4.663575,Oui
2581,41,Niveau bac,11,12,2,29.9,7.45,0.7350915,1.4924585,Non
2582,39,Niveau bac,3,12,18,29.8,5.65,0.4108228,1.2728772,Oui
2583,52,Bac+4,2,12,18,48.0,5.4,1.397088,1.194912,Non
2584,999,Niveau bac,7,12,1,21.0,9.91,0.9260895,1.1550105,Non
2585,22,Niveau bac,4,12,2,22.0,11.6,1.694528,0.857472,Oui
2586,46,Bac+3,10,12,1,48.9,7.52,2.40126384,1.27601616,Non
2587,33,Niveau bac,4,12,4,35.1,19.86,2.81622744,4.15463256,Oui
2588,19,Bac+2,0,12,0,43.0,21.2,3.427616,5.688384,Oui
2589,34,Bac+2,9,12,3,62.0,8,0.3968,4.5632,Non
2590,48,Niveau bac,5,12,21,18.8,5.12,0.45817856,0.50438144,Non
2591,37,Bac+3,7,12,9,50.5,5.56,1.1680448,1.6397552,Non
2592,42,Bac+3,2,12,13,22.0,13.6,1.463088,1.528912,Oui
2593,22,Bac+2,1,12,999,17.5,7.56,0.481572,0.841428,Oui
2594,39,Niveau bac,15,12,5,43.0,7.26,1.123848,1.997952,Non
2595,25,Niveau bac,8,12,1,28.1,12.01,0.02362367,3.35118633,Non
2596,66,Bac+2,43,12,999,152.0,9,5.0616,8.6184,Non
2597,999,Bac+5 et plus,2,12,6,52.0,13.1,1.519076,5.292924,Non
2598,38,Bac+3,6,12,5,18.8,19.87,1.29250376,2.44305624,Non
2599,51,Niveau bac,2,12,17,20.8,11.82,1.31778816,1.14077184,Oui
2600,999,Niveau bac,15,12,9,54.0,6.9,1.542564,2.183436,Non
2601,28,Bac+5 et plus,0,12,8,59.6,19.17,3.427596,7.997724,Oui
2602,35,Niveau bac,10,12,11,20.0,13.02,1.507716,1.096284,Non
2603,27,Bac+2,9,12,2,38.7,4.95,1.4022558,0.5133942,Non
2604,29,Bac+3,7,12,6,57.0,4.3,1.044126,1.406874,Non
2605,41,Bac+2,10,12,11,58.3,11.22,2.6492103,3.8920497,Oui
2606,30,Bac+2,4,12,2,55.0,5.5,1.452,1.573,Non
2607,22,Bac+2,1,12,3,13.5,14.57,1.16246745,0.80448255,Oui
2608,18,Bac+2,0,12,0,30.0,3.8,0.57228,0.56772,Non
2609,999,Niveau bac,7,12,11,21.5,8.36,0.1330076,1.6643924,Non
2610,25,Niveau bac,6,12,0,29.0,7.17,0.2058507,1.8734493,Non
2611,31,Niveau bac,10,12,5,60.0,27.3,6.27354,10.10646,Oui
2612,43,Niveau bac,18,12,16,60.7,5.1,0.5107905,2.5849095,Non
2613,36,Niveau bac,12,12,999,64.5,7.76,1.4615184,3.5436816,Non
2614,43,Niveau bac,12,12,19,35.1,5.76,0.8491392,1.1726208,Non
2615,43,Bac+3,6,12,3,53.4,6.06,0.15532992,3.08071008,Non
2616,51,Niveau bac,5,12,7,24.9,12.82,0.4149834,2.7771966,Non
2617,21,Niveau bac,5,12,0,17.4,8.52,0.41805936,1.06442064,Non
2618,999,Niveau bac,35,12,5,144.4,13.35,7.518186,11.759214,Non
2619,27,Bac+2,2,12,999,19.6,11.01,0.81570888,1.34225112,Non
2620,40,Niveau bac,22,12,8,141.0,11,5.05626,10.45374,Non
2621,26,Niveau bac,4,12,999,23.0,6.9,0.165048,1.421952,Non
2622,22,Niveau bac,3,12,2,15.7,7.12,0.11625536,1.00158464,Non
2623,26,Niveau bac,6,12,1,15.2,23.5,1.489524,2.082476,Oui
2624,70,Niveau bac,6,12,22,22.0,19.9,0.499092,3.878908,Non
2625,42,Niveau bac,14,12,999,37.3,1.75,0.06723325,0.58551675,Non
2626,19,Bac+2,0,12,0,20.0,12.8,1.14176,1.41824,Non
2627,999,Bac+4,2,12,999,50.6,7.97,1.05256602,2.98025398,Non
2628,50,Bac+2,6,12,10,64.1,1.76,0.13425104,0.99390896,Oui
2629,18,Bac+2,0,12,0,27.0,6.1,0.915732,0.731268,Non
2630,999,Bac+3,3,12,2,38.0,9.7,0.44232,3.24368,Oui
2631,27,Niveau bac,5,12,1,20.6,3.51,0.16341156,0.55964844,Non
2632,48,Bac+3,6,12,25,30.9,6.11,0.78162786,1.10636214,Non
2633,33,Niveau bac,6,12,999,37.6,5.77,0.07159416,2.09792584,Non
2634,38,Niveau bac,6,12,10,24.0,16.8,0.556416,3.475584,Oui
2635,39,Niveau bac,0,12,4,19.6,19.23,2.7137376,1.0553424,Oui
2636,49,Niveau bac,20,12,7,66.5,8.92,1.4058366,4.5259634,Non
2637,38,Niveau bac,11,12,999,66.2,7.03,0.39092424,4.26293576,Non
2638,59,Niveau bac,34,12,26,154.0,8.5,8.32524,4.76476,Non
2639,42,Niveau bac,14,12,3,38.6,7.42,0.50694924,2.35717076,Non
2640,51,Bac+4,4,12,6,43.0,3.3,0.195822,1.223178,Non
2641,45,Bac+2,17,12,15,111.2,13.2,2.9943936,11.6840064,Non
2642,46,Bac+2,25,12,5,260.4,10.69,11.80278624,16.03397376,Oui
2643,28,Bac+2,5,12,7,45.7,11.77,0.94130575,4.43758425,Non
2644,20,Bac+2,0,12,0,38.0,7.5,0.3648,2.4852,Non
2645,39,Niveau bac,20,12,14,72.1,19.1,8.6620219,5.1090781,Non
2646,26,Bac+4,3,12,3,22.3,15.79,1.69368277,1.82748723,Oui
2647,999,Bac+2,7,12,10,56.0,10.9,4.071368,2.032632,Oui
2648,999,Niveau bac,5,12,5,17.7,3.25,0.01898325,0.55626675,Non
2649,35,Bac+2,8,12,6,55.1,5.81,0.18247467,3.01883533,Non
2650,23,Niveau bac,6,12,2,30.6,12.81,0.9995643,2.9202957,Oui
2651,19,Bac+2,0,12,0,22.0,8.2,0.499708,1.304292,Non
2652,38,Niveau bac,1,12,0,18.0,22.94,1.9118196,2.2173804,Oui
2653,24,Bac+4,0,12,2,21.0,6.6,0.57519,0.81081,Oui
2654,41,Niveau bac,8,12,16,31.4,3,0.043332,0.898668,Non
2655,42,Bac+2,3,12,12,76.0,5.2,0.723216,3.228784,Oui
2656,41,Niveau bac,21,12,7,56.6,7.32,1.74839664,2.39472336,Non
2657,40,Niveau bac,13,12,19,45.3,20.31,2.53931868,6.66111132,Non
2658,49,Bac+4,0,12,11,77.0,2,0.20944,1.33056,Non
2659,25,Niveau bac,7,12,6,30.9,6.32,1.25765472,0.69522528,Non
2660,27,Bac+2,9,12,3,31.0,6.3,0.267561,1.685439,Non
2661,34,Niveau bac,13,12,5,30.0,15.48,2.061936,2.582064,Oui
2662,27,Bac+4,3,12,5,36.0,16.2,1.388016,4.443984,Oui
2663,29,Niveau bac,7,12,7,18.6,3.74,0.121737,0.573903,Non
2664,24,Bac+2,5,12,1,28.0,19.1,1.52418,3.82382,Oui
2665,34,Bac+3,1,12,9,26.5,18.63,1.16018325,3.77676675,Non
2666,29,Niveau bac,4,12,6,25.8,7.99,0.67408434,1.38733566,Non
2667,30,Niveau bac,5,12,1,28.6,8.35,0.5062772,1.8818228,Non
2668,44,Niveau bac,22,12,16,96.3,9.14,3.89040444,4.91141556,Non
2669,32,Bac+3,1,12,2,33.2,1.2,0.0613536,0.3370464,Non
2670,35,Bac+4,6,12,4,35.4,15.19,2.84457054,2.53268946,Non
2671,39,Niveau bac,16,12,20,42.2,15.12,2.30341104,4.07722896,Non
2672,39,Bac+2,19,12,15,57.9,10.89,0.76294251,5.54236749,Non
2673,28,Niveau bac,1,12,9,24.8,8.78,0.30266416,1.87477584,Oui
2674,37,Bac+2,12,12,8,29.0,9.3,0.876525,1.820475,Non
2675,21,Bac+2,1,12,1,37.0,8.5,0.896325,2.248675,Non
2676,28,Niveau bac,1,12,6,16.2,13.17,0.3306987,1.8028413,Non
2677,27,Niveau bac,4,12,3,20.6,20.16,0.7890624,3.3638976,Non
2678,33,Bac+4,5,12,8,27.0,20.6,1.090152,4.471848,Non
2679,34,Bac+3,8,12,15,43.6,34.92,6.89697936,8.32814064,Oui
2680,34,Niveau bac,7,12,12,23.6,13.36,0.89228768,2.26067232,Non
2681,37,Bac+2,5,12,8,27.3,3.88,0.2065518,0.8526882,Oui
2682,31,Bac+3,6,12,9,109.4,10.84,4.43525104,7.42370896,Oui
2683,42,Niveau bac,25,12,1,48.2,4.14,0.63456264,1.36091736,Non
2684,32,Bac+2,3,12,6,26.8,17.88,0.5510616,4.2407784,Non
2685,37,Bac+2,5,12,17,34.0,16.93,1.8592526,3.8969474,Oui
2686,45,Niveau bac,19,12,16,68.1,7.46,1.35642942,3.72383058,Non
2687,34,Niveau bac,3,12,5,24.2,14.53,0.51689022,2.99936978,Non
2688,24,Bac+2,3,12,999,18.3,9.09,0.61049349,1.05297651,Non
2689,30,Niveau bac,6,12,5,25.5,1.91,0.1870272,0.3000228,Non
2690,66,Niveau bac,40,12,17,149.0,13.1,7.788081,11.730919,Non
2691,24,Niveau bac,3,12,5,20.8,11.86,1.63307456,0.83380544,Oui
2692,29,Bac+3,5,12,10,37.0,3.62,0.7473852,0.5920148,Non
2693,29,Bac+4,4,12,1,76.6,2.01,1.1778399,0.3618201,Oui
2694,39,Niveau bac,3,12,14,25.1,3.61,0.24283748,0.66327252,Non
2695,39,Niveau bac,5,12,11,33.6,10.67,1.38385632,2.20126368,Non
2696,31,Niveau bac,10,12,10,24.2,3.32,0.36395832,0.43948168,Non
2697,999,Bac+2,0,12,9,26.1,5.98,0.32620302,1.23457698,Non
2698,28,Bac+2,6,12,8,28.8,4.55,0.4992624,0.8111376,Non
2699,39,Bac+3,16,12,3,42.0,16.13,1.0703868,5.7042132,Oui
2700,54,Niveau bac,21,12,18,88.2,5.73,1.1371185,3.9167415,Non
2701,999,Niveau bac,12,12,24,29.0,10.7,0.726102,2.376898,Non
2702,25,Bac+2,5,12,1,37.3,22.64,1.9422856,6.5024344,Non
2703,999,Bac+2,8,12,3,31.8,3.48,0.41609664,0.69054336,Non
2704,29,Bac+2,2,12,3,27.2,6.97,0.79435696,1.10148304,Non
2705,39,Bac+2,8,12,19,29.6,8.78,0.68090656,1.91797344,Non
2706,31,Bac+2,12,12,3,37.9,4.72,0.58317488,1.20570512,Non
2707,26,Bac+2,2,12,4,20.3,7.63,0.4956448,1.0532452,Non
2708,30,Bac+2,3,12,999,35.0,16.1,0.81144,4.82356,Oui
2709,35,Niveau bac,16,12,999,57.6,15.85,4.0535424,5.0760576,Non
2710,30,Niveau bac,6,12,8,39.9,4.51,0.24473064,1.55475936,Oui
2711,999,Niveau bac,3,12,999,21.0,16.33,2.8943292,0.5349708,Non
2712,34,Niveau bac,10,12,999,31.2,16.61,1.66352472,3.51879528,Non
2713,24,Bac+3,0,12,1,23.0,7.4,0.241684,1.460316,Non
2714,34,Niveau bac,13,12,2,46.2,10.16,1.79777136,2.89614864,Non
2715,31,Niveau bac,15,12,12,32.9,20.64,3.55146288,3.23909712,Non
2716,33,Bac+2,11,12,9,40.5,28.99,5.635656,6.105294,Oui
2717,59,Bac+3,7,12,20,92.0,7.5,3.0567,3.8433,Non
2718,39,Niveau bac,19,12,2,55.1,5.44,0.8842448,2.1131952,Non
2719,37,Niveau bac,16,12,4,38.3,3.66,0.67565796,0.72612204,Non
2720,32,Bac+4,7,12,3,93.9,4.46,2.25311172,1.93482828,Oui
2721,23,Niveau bac,3,12,999,17.3,8.78,0.15796976,1.36097024,Non
2722,23,Niveau bac,2,12,3,14.7,2.74,0.21226506,0.19051494,Oui
2723,51,Niveau bac,16,12,27,67.7,15.04,4.08301408,6.09906592,Non
2724,31,Bac+2,9,12,8,60.0,13.66,5.04054,3.15546,Oui
2725,999,Niveau bac,26,12,18,76.4,11.21,0.39396424,8.17047576,Non
2726,24,Niveau bac,4,12,2,17.7,11.08,0.69032832,1.27083168,Non
2727,38,Niveau bac,8,12,12,49.0,5.46,0.9604686,1.7149314,Non
2728,39,Niveau bac,0,12,13,24.3,21.38,2.74833486,2.44700514,Oui
2729,31,Niveau bac,15,12,3,35.0,1.42,0.126735,0.370265,Non
2730,49,Bac+5 et plus,5,12,13,24.9,8.21,0.63168561,1.41260439,Non
2731,33,Niveau bac,16,12,4,36.7,23.76,0.79351272,7.92640728,Non
2732,30,Niveau bac,13,12,1,26.8,5.3,0.9261008,0.4942992,Non
2733,28,Bac+2,0,12,999,14.5,7.57,0.44015765,0.65749235,Non
2734,40,Niveau bac,17,12,5,72.0,7.3,0.94608,4.30992,Non
2735,47,Niveau bac,10,12,9,48.3,18.2,3.5074494,5.2831506,Non
2736,56,Bac+2,27,12,21,125.0,8.5,2.900625,7.724375,Non
2737,35,Niveau bac,3,12,4,24.2,7.18,0.57686992,1.16069008,Oui
2738,39,Niveau bac,22,12,13,48.0,6.8,1.008576,2.255424,Non
2739,43,Niveau bac,17,12,0,65.2,16.71,6.60232152,4.29259848,Non
2740,43,Niveau bac,15,12,20,36.9,10.45,0.42030945,3.43574055,Non
2741,19,Niveau bac,2,12,0,21.0,12,0.15372,2.36628,Non
2742,43,Bac+3,4,12,14,31.6,16.33,1.79577744,3.36450256,Non
2743,54,Bac+3,16,12,29,117.2,29.51,7.85095844,26.73476156,Oui
2744,37,Bac+2,14,12,999,65.9,12.74,4.18943434,4.20622566,Non
2745,70,Bac+2,33,12,17,150.0,13.3,5.16705,14.78295,Non
2746,44,Niveau bac,14,12,11,52.3,12.09,2.3395359,3.9835341,Oui
2747,31,Bac+3,0,12,5,18.6,10.68,0.61382232,1.37265768,Oui
2748,37,Niveau bac,18,12,12,47.2,4.57,0.33649824,1.82054176,Non
2749,54,Bac+2,26,12,3,253.6,5.43,6.23802744,7.53245256,Oui
2750,32,Bac+4,6,12,12,18.7,11.7,1.0567557,1.1311443,Non
2751,26,Bac+3,0,12,5,23.6,10.95,0.0749418,2.5092582,Oui
2752,32,Bac+2,12,12,1,33.3,18.19,1.01762136,5.03964864,Oui
2753,45,Niveau bac,21,12,999,95.7,18.58,4.12520592,13.65585408,Non
2754,23,Bac+2,0,12,4,12.8,10.67,0.84267392,0.52308608,Non
2755,51,Niveau bac,34,12,4,173.1,7.2,8.4999024,3.9632976,Non
2756,41,Niveau bac,3,12,12,22.1,1.24,0.12167376,0.15236624,Non
2757,48,Niveau bac,21,12,999,50.3,5.29,0.10377393,2.55709607,Non
2758,31,Niveau bac,11,12,12,36.1,10.53,1.08337905,2.71795095,Non
2759,999,Niveau bac,22,12,2,70.8,13.6,5.7869088,3.8418912,Non
2760,31,Bac+4,8,12,7,90.4,6.92,3.94733408,2.30834592,Oui
2761,35,Bac+3,0,12,1,16.9,0.86,0.02209168,0.12324832,Non
2762,18,Bac+2,0,12,0,35.0,12.3,0.86961,3.43539,Non
2763,41,Bac+2,15,12,12,83.8,1.26,0.48253716,0.57334284,Non
2764,34,Bac+2,12,12,14,28.9,4.34,0.4891614,0.7650986,Non
2765,40,Bac+4,3,12,10,35.0,10,1.085,2.415,Oui
2766,37,Bac+2,14,12,18,49.7,29.77,2.98872938,11.80696062,Non
2767,24,Bac+2,2,12,4,14.3,13.1,0.2641353,1.6091647,Oui
2768,29,Bac+4,1,12,4,26.0,6.6,0.507936,1.208064,Oui
2769,38,Niveau bac,7,12,7,32.6,4.74,0.37240284,1.17283716,Non
2770,44,Niveau bac,1,12,2,24.0,16.21,0.4979712,3.3924288,Non
2771,34,Niveau bac,15,12,11,63.5,11.98,2.5332309,5.0740691,Non
2772,43,Bac+3,7,12,13,30.0,17.53,2.056269,3.202731,Non
2773,33,Niveau bac,15,12,1,38.7,9.86,0.95777082,2.85804918,Non
2774,27,Niveau bac,2,12,1,16.5,3.51,0.18011565,0.39903435,Oui
2775,28,Niveau bac,8,12,999,45.0,6,0.7155,1.9845,Non
2776,999,Niveau bac,2,12,3,20.5,4.97,0.3280697,0.6907803,Non
2777,24,Bac+3,3,12,5,18.4,14.24,0.19913216,2.42102784,Non
2778,48,Niveau bac,8,12,26,35.1,4.3,0.513162,0.996138,Non
2779,43,Bac+2,19,12,9,74.7,8.24,2.923758,3.231522,Non
2780,36,Niveau bac,2,12,10,47.0,36.56,7.216944,9.966256,Oui
2781,27,Bac+2,3,12,999,26.0,2.6,0.093964,0.582036,Non
2782,40,Bac+4,1,12,7,25.7,14.07,1.73929119,1.87669881,Non
2783,999,Niveau bac,4,12,6,30.0,10.8,1.03032,2.20968,Non
2784,35,Bac+3,7,12,5,63.8,1.68,0.46946592,0.60237408,Non
2785,20,Bac+3,0,12,999,39.0,15,1.4157,4.4343,Non
2786,39,Bac+4,9,12,12,78.0,4.1,0.345384,2.852616,Non
2787,36,Bac+2,8,12,1,48.1,5.28,0.7365072,1.8031728,Oui
2788,24,Bac+2,5,12,5,31.2,9.47,1.37095296,1.58368704,Non
2789,999,Niveau bac,4,12,5,33.5,4.11,0.0963795,1.2804705,Non
2790,26,Bac+4,1,12,3,17.5,3.77,0.34307,0.31668,Non
2791,46,Bac+3,5,12,1,58.2,5.19,0.52558092,2.49499908,Non
2792,30,Bac+4,4,12,5,64.0,14.1,2.833536,6.190464,Non
2793,34,Niveau bac,0,12,7,26.0,1.9,0.175864,0.318136,Non
2794,37,Niveau bac,18,12,0,108.8,20.61,13.27481856,9.14886144,Oui
2795,43,Bac+2,1,12,8,28.2,13.56,1.21983048,2.60408952,Oui
2796,48,Bac+2,24,12,999,40.2,5.57,1.1419614,1.0971786,Non
2797,39,Bac+4,0,12,12,33.7,1.62,0.37233108,0.17360892,Non
2798,24,Bac+3,1,12,2,21.8,26.67,0.9302496,4.8838104,Oui
2799,36,Bac+2,5,12,9,50.0,0.8,0.1192,0.2808,Non
2800,23,Niveau bac,1,12,2,20.3,21.72,2.14726092,2.26189908,Oui
2801,51,Bac+3,29,12,14,285.0,16.6,14.80803,32.50197,Non
2802,24,Bac+4,0,12,0,27.9,15.47,2.68894899,1.62718101,Oui
2803,32,Bac+2,10,12,5,31.9,6.11,0.28651623,1.66257377,Non
2804,46,Niveau bac,6,12,18,50.9,3.7,0.7834528,1.0998472,Non
2805,32,Bac+2,7,12,1,17.9,9.84,0.8542596,0.9071004,Non
2806,45,Bac+2,14,12,2,93.5,15.16,7.8385538,6.3360462,Oui
2807,40,Bac+2,17,12,6,74.3,4.38,2.54163954,0.71270046,Non
2808,43,Niveau bac,19,12,6,46.8,11.39,3.26227824,2.06824176,Non
2809,26,Bac+4,1,12,4,89.0,2.3,0.927291,1.119709,Oui
2810,18,Bac+2,0,12,0,35.0,3.9,0.17472,1.19028,Non
2811,39,Bac+3,8,12,14,41.1,8.14,1.30141506,2.04412494,Non
2812,25,Bac+3,1,12,999,16.1,2.03,0.12354174,0.20328826,Non
2813,32,Bac+2,5,12,2,40.9,4.19,0.68377029,1.02993971,Non
2814,999,Niveau bac,13,12,4,31.5,0.46,0.0678132,0.0770868,Non
2815,21,Niveau bac,4,12,2,20.9,10.85,1.04992195,1.21772805,Oui
2816,999,Bac+3,5,12,14,20.0,10.57,0.551754,1.562246,Non
2817,45,Bac+2,20,12,16,117.4,7.24,2.15043928,6.34932072,Non
2818,33,Niveau bac,8,12,10,23.2,12.26,0.56601968,2.27830032,Non
2819,35,Bac+2,6,12,11,32.4,13.74,2.37278808,2.07897192,Oui
2820,999,Niveau bac,11,12,6,34.7,3.72,0.10455804,1.18628196,Non
2821,29,Niveau bac,8,12,1,20.5,19.17,1.99243395,1.93741605,Non
2822,18,Niveau bac,0,12,0,28.0,17,1.75168,3.00832,Oui
2823,79,Niveau bac,63,12,18,497.0,8.2,15.07898,25.67502,Non
2824,68,Bac+2,11,12,999,84.0,6.1,1.35786,3.76614,Non
2825,31,Niveau bac,6,12,999,21.4,11.59,1.25749182,1.22276818,Non
2826,35,Niveau bac,7,12,999,42.8,10.99,0.99248492,3.71123508,Non
2827,999,Niveau bac,21,12,7,74.4,5.64,1.06582464,3.13033536,Non
2828,999,Niveau bac,2,12,1,13.7,12.87,0.67353858,1.08965142,Oui
2829,23,Bac+2,2,12,1,25.0,12.62,1.41975,1.73525,Oui
2830,24,Bac+2,3,12,999,31.1,5,0.58468,0.97032,Non
2831,44,Bac+2,18,12,22,91.3,5.43,1.71532614,3.24226386,Non
2832,41,Bac+3,4,12,15,86.1,5.86,1.65995634,3.38550366,Non
2833,999,Niveau bac,16,12,4,42.3,9.95,0.9512001,3.2576499,Non
2834,46,Bac+3,9,12,25,62.2,8.9,3.1166554,2.4191446,Oui
2835,24,Bac+4,0,12,1,35.0,1.2,0.04242,0.37758,Oui
2836,28,Niveau bac,6,12,0,22.1,17.54,1.79474542,2.08159458,Oui
2837,26,Bac+3,5,12,2,25.0,10.8,1.1286,1.5714,Non
2838,31,Bac+2,2,12,6,45.0,3.1,0.431055,0.963945,Non
2839,44,Niveau bac,13,12,999,49.7,14.32,3.17419984,3.94284016,Non
2840,26,Niveau bac,1,12,2,19.7,3.31,0.20605412,0.44601588,Non
2841,44,Niveau bac,15,12,2,42.4,8.67,1.57336224,2.10271776,Non
2842,33,Niveau bac,3,12,14,24.1,1.96,0.17052196,0.30183804,Non
2843,31,Bac+2,1,12,5,16.4,16.2,0.836892,1.819908,Non
2844,35,Niveau bac,8,12,999,27.5,4.68,0.366795,0.920205,Non
2845,999,Bac+3,0,12,2,24.3,19.78,2.38885038,2.41768962,Non
2846,50,Niveau bac,15,12,18,46.3,5.81,0.45999513,2.23003487,Non
2847,24,Niveau bac,6,12,3,36.0,13.2,1.919808,2.832192,Non
2848,31,Niveau bac,8,12,4,31.9,3.26,0.37333846,0.66660154,Non
2849,25,Bac+5 et plus,0,12,1,130.0,5.8,1.23656,6.30344,Oui
2850,32,Bac+4,4,12,12,37.3,1.44,0.33999696,0.19712304,Non
2851,26,Bac+4,1,12,3,35.0,7,1.21275,1.23725,Non
2852,19,Bac+2,0,12,0,21.0,2.5,0.03255,0.49245,Non
2853,21,Bac+2,1,12,0,29.0,5.7,0.639711,1.013289,Non
2854,32,Bac+2,10,12,999,46.5,8,1.27224,2.44776,Non
2855,61,Bac+3,20,12,17,38.0,3.2,0.350208,0.865792,Non
2856,29,Bac+2,2,12,5,20.6,8.24,1.0269512,0.6704888,Oui
2857,24,Bac+4,1,12,999,25.3,9.45,1.5110172,0.8798328,Oui
2858,35,Bac+3,8,12,16,44.3,3.54,0.39048678,1.17773322,Non
2859,43,Bac+3,0,12,4,38.7,1.8,0.1351404,0.5614596,Non
2860,34,Niveau bac,8,12,999,25.1,6.97,1.08642087,0.66304913,Non
2861,38,Niveau bac,18,12,13,51.7,9.85,0.6416487,4.4508013,Non
2862,999,Niveau bac,11,12,25,26.1,3.87,0.25453764,0.75553236,Non
2863,27,Niveau bac,5,12,2,33.0,5.1,0.578952,1.104048,Non
2864,66,Bac+2,9,12,23,54.0,15.8,1.339524,7.192476,Non
2865,999,Niveau bac,7,12,13,32.9,20.24,2.77678632,3.88217368,Oui
2866,999,Bac+3,17,12,24,154.3,13.25,6.6649885,13.7797615,Oui
2867,33,Bac+3,8,12,5,32.8,5.91,0.59705184,1.34142816,Non
2868,31,Bac+2,11,12,4,41.0,2,0.33784,0.48216,Non
2869,35,Bac+2,15,12,999,30.0,21.3,1.28439,5.10561,Non
2870,32,Niveau bac,11,12,7,43.6,2.52,0.50980608,0.58891392,Non
2871,53,Niveau bac,1,12,12,30.0,8.8,0.4092,2.2308,Non
2872,29,Bac+2,9,12,10,25.9,4.69,0.50531936,0.70939064,Non
2873,35,Niveau bac,9,12,4,44.1,10.76,3.88154088,0.86361912,Non
2874,28,Niveau bac,6,12,6,26.6,4.28,0.3187744,0.8197056,Non
2875,25,Niveau bac,7,12,4,28.9,12.14,0.05613536,3.45232464,Oui
2876,33,Niveau bac,4,12,12,47.8,5.36,1.3066608,1.2554192,Non
2877,999,Bac+2,0,12,0,26.0,8.9,0.504452,1.809548,Non
2878,33,Bac+2,9,12,10,60.8,6.67,3.04557536,1.00978464,Oui
2879,42,Bac+2,17,12,7,66.0,8.7,1.728342,4.013658,Non
2880,42,Niveau bac,21,12,1,105.5,31.1,15.3225035,17.4879965,Oui
2881,26,Bac+2,3,12,6,16.7,22.89,1.38761469,2.43501531,Non
2882,43,Niveau bac,24,12,999,106.7,6.38,4.53376836,2.27369164,Non
2883,34,Bac+3,10,12,6,101.6,34.18,8.3344512,26.3924288,Oui
2884,31,Bac+2,6,12,5,41.7,11.54,3.90267798,0.90950202,Non
2885,35,Niveau bac,10,12,7,30.2,19.16,2.58648504,3.19983496,Oui
2886,22,Bac+4,0,12,3,36.2,16.56,0.98313408,5.01158592,Oui
2887,40,Bac+3,15,12,5,53.0,23.5,1.905615,10.549385,Oui
2888,44,Bac+2,23,12,16,121.5,17.8,2.833137,18.793863,Non
2889,31,Bac+2,1,12,2,16.7,12.18,1.25704908,0.77701092,Oui
2890,45,Niveau bac,7,12,21,30.4,18.65,1.3436952,4.3259048,Non
2891,29,Bac+3,7,12,3,21.0,5.9,0.795438,0.443562,Non
2892,46,Bac+5 et plus,11,12,9,136.0,4.9,3.272024,3.391976,Oui
2893,51,Niveau bac,6,12,1,44.4,10.46,1.4164932,3.2277468,Oui
2894,60,Niveau bac,31,12,22,170.0,8,8.772,4.828,Non
2895,25,Bac+2,3,12,2,29.0,16.46,2.5251286,2.2482714,Oui
2896,999,Bac+4,1,12,4,28.6,5.83,0.55690492,1.11047508,Non
2897,38,Niveau bac,20,12,2,62.6,6.66,2.17213236,1.99702764,Non
2898,33,Bac+2,0,12,9,23.6,9.46,0.223256,2.009304,Non
2899,41,Niveau bac,5,12,5,41.8,20.56,1.68443968,6.90964032,Oui
2900,32,Bac+2,2,12,8,35.6,11.53,1.1493104,2.9553696,Oui
2901,25,Niveau bac,9,12,1,22.9,18.59,0.43422522,3.82288478,Non
2902,23,Bac+3,1,12,2,15.4,31.1,3.1705828,1.6188172,Oui
2903,43,Niveau bac,2,12,14,32.2,10.43,1.56504236,1.79341764,Non
2904,44,Niveau bac,12,12,20,27.2,8.75,1.47322,0.90678,Non
2905,26,Bac+2,6,12,3,23.0,13.6,0.128248,2.999752,Non
2906,52,Niveau bac,19,12,21,69.7,6.26,1.86309494,2.50012506,Non
2907,26,Bac+3,3,12,4,36.7,10.6,0.4551534,3.4350466,Non
2908,33,Bac+2,0,12,11,18.9,1.23,0.1022868,0.1301832,Non
2909,999,Bac+2,1,12,4,17.4,9.36,1.30616928,0.32247072,Non
2910,19,Bac+2,0,12,0,24.0,12.5,0.936,2.064,Oui
2911,36,Bac+2,15,12,6,33.2,9.6,0.0605568,3.1266432,Non
2912,47,Niveau bac,3,12,18,23.3,7.45,0.4270191,1.3088309,Non
2913,42,Niveau bac,17,12,22,65.3,4.44,1.57433076,1.32498924,Non
2914,999,Niveau bac,9,12,5,28.8,14.63,2.738736,1.474704,Oui
2915,40,Niveau bac,20,12,21,53.0,9.11,1.4388334,3.3894666,Non
